OrderID,CustomerID,RestaurantID,OrderDate,Age,Gender,City,Rating,OrderItemID,ItemName,ItemPrice,PaymentID,Amount,DeliveryID,DeliveryTime,DeliveryStatus,ItemsPerOrder,Cuisine,PaymentMode
16383,2475,5,05-11-2024,24,Female,Chennai,4.0,15988,"Pizza, Roll","""250,110""",17383,280,16482,22,On Time,2,Fast Food,UPI
16384,2996,39,21-05-2024,20,Female,Kolkata,4.9,19580,"Pizza, Momos, Paratha, Biryani","""250,140,70,200""",17384,865,16483,30,On Time,1,Chinese,UPI
16385,2521,4,16-02-2024,45,Female,Bangalore,4.6,12984,"Dosa, Sandwich","""60,80""",17385,221,16484,37,On Time,2,Chinese,Cash
16386,1545,28,05-05-2024,34,Male,Chennai,4.3,16714,Biryani,"""200""",17386,406,16485,25,On Time,1,Continental,UPI
16387,1545,19,14-07-2024,34,Male,Mumbai,2.5,10534,"Dosa, Fries, Fried Rice, Biryani","""60,90,170,200""",17387,461,16486,52,Late,1,South Indian,UPI
16388,3067,25,16-12-2024,58,Female,Chennai,2.0,16997,"Paratha, Momos, Pizza, Roll","""70,140,250,110""",17388,1063,16487,3,Cancelled,1,Italian,UPI
16389,1545,49,17-08-2024,34,Male,Delhi,4.2,15271,Fried Rice,"""170""",17389,167,16488,9,Cancelled,1,South Indian,UPI
16390,1545,35,23-08-2024,34,Male,Pune,4.0,14165,"Sandwich, Roll, Biryani","""80,110,200""",17390,368,16489,47,On Time,4,South Indian,UPI
16391,1545,6,09-01-2024,34,Male,Pune,4.0,11881,Dosa,"""60""",17391,112,16490,37,On Time,1,Italian,Card
16392,1545,10,15-09-2024,34,Male,Hyderabad,4.3,14511,"Burger, Paratha, Idli, Pizza","""120,70,50,250""",17392,745,16491,37,On Time,1,North Indian,Cash
16393,1545,31,26-03-2024,34,Male,Bangalore,2.4,19213,"Dosa, Paratha, Sandwich, Idli","""60,70,80,50""",17393,599,16492,0,Cancelled,2,Continental,UPI
16394,1545,39,23-08-2024,34,Male,Kolkata,4.5,13722,Noodles,"""150""",17394,186,16493,42,On Time,3,South Indian,UPI
16395,1545,26,31-10-2024,34,Male,Chennai,2.3,14332,"Sandwich, Biryani","""80,200""",17395,300,16494,62,Late,3,South Indian,Card
16396,1545,6,25-12-2024,34,Male,Pune,4.6,17729,Burger,"""120""",17396,112,16495,41,On Time,2,Fast Food,UPI
16397,1545,21,06-01-2024,34,Male,Ahmedabad,2.6,11560,"Roll, Burger","""110,120""",17397,374,16496,55,Late,1,North Indian,Cash
16398,2961,7,13-03-2024,51,Male,Chennai,5.0,12616,Paratha,"""70""",17398,138,16497,23,On Time,3,Chinese,UPI
16399,2415,23,04-11-2024,43,Female,Kolkata,4.1,13839,Sandwich,"""80""",17399,96,16498,28,On Time,2,Fast Food,Cash
16400,1545,30,15-03-2024,34,Male,Bangalore,3.3,15267,"Pizza, Pasta, Noodles, Burger","""250,180,150,120""",17400,1340,16499,65,Late,4,Continental,UPI
16401,1545,7,16-01-2024,34,Male,Chennai,4.4,19784,"Sandwich, Paneer Tikka","""80,220""",17401,371,16500,18,On Time,1,Chinese,Cash
16402,1546,12,11-01-2024,56,Female,Bangalore,4.8,17519,"Fries, Dosa","""90,60""",17402,219,16501,44,On Time,2,Chinese,UPI
16403,1546,35,13-02-2024,56,Female,Pune,2.1,15994,"Idli, Noodles","""50,150""",17403,169,16502,12,Cancelled,1,South Indian,UPI
16404,3459,11,23-06-2024,20,Female,Delhi,4.6,13816,"Sandwich, Pizza","""80,250""",17404,278,16503,26,On Time,1,South Indian,Card
16405,2076,37,09-01-2024,27,Male,Bangalore,4.2,18031,Burger,"""120""",17405,188,16504,48,On Time,1,North Indian,UPI
16406,1546,8,18-12-2024,56,Female,Mumbai,2.3,18989,"Pizza, Burger, Pasta","""250,120,180""",17406,493,16505,86,Late,1,South Indian,UPI
16407,1546,3,02-07-2024,56,Female,Pune,1.4,14535,Momos,"""140""",17407,236,16506,0,Cancelled,1,Italian,UPI
16408,1546,36,19-05-2024,56,Female,Bangalore,4.9,17334,"Biryani, Fries, Fried Rice","""200,90,170""",17408,851,16507,43,On Time,2,Continental,UPI
16409,1546,46,08-08-2024,56,Female,Pune,4.0,16902,"Paratha, Pizza, Roll, Biryani","""70,250,110,200""",17409,1341,16508,25,On Time,1,Continental,UPI
16410,1546,21,11-08-2024,56,Female,Ahmedabad,4.8,19842,"Biryani, Fried Rice, Sandwich, Idli","""200,170,80,50""",17410,848,16509,38,On Time,3,North Indian,UPI
16411,1546,28,30-07-2024,56,Female,Chennai,4.8,14771,"Sandwich, Burger, Roll","""80,120,110""",17411,227,16510,31,On Time,2,Fast Food,UPI
16412,2029,4,03-01-2024,42,Male,Bangalore,4.4,19231,Noodles,"""150""",17412,192,16511,46,On Time,3,South Indian,UPI
16413,1546,22,21-10-2024,56,Female,Kolkata,2.6,12350,"Paratha, Dosa, Roll, Biryani","""70,60,110,200""",17413,285,16512,57,Late,1,Fast Food,UPI
16414,3786,38,13-04-2024,20,Male,Delhi,1.8,12359,"Pasta, Pizza, Paneer Tikka, Burger","""180,250,220,120""",17414,1062,16513,5,Cancelled,2,Chinese,Card
16415,1546,9,19-09-2024,56,Female,Chennai,4.5,11221,Idli,"""50""",17415,118,16514,18,On Time,2,Italian,UPI
16416,3961,14,08-06-2024,27,Male,Pune,4.4,18716,"Momos, Dosa, Pasta, Paneer Tikka","""140,60,180,220""",17416,536,16515,23,On Time,1,South Indian,UPI
16417,3383,11,15-01-2024,38,Male,Delhi,4.3,12483,Fries,"""90""",17417,226,16516,48,On Time,2,Continental,Card
16418,2920,26,03-10-2024,19,Female,Chennai,2.6,14946,"Paratha, Pizza","""70,250""",17418,267,16517,77,Late,4,Fast Food,Cash
16419,2500,13,05-01-2024,45,Male,Ahmedabad,4.9,11661,"Pasta, Paratha, Fries","""180,70,90""",17419,322,16518,49,On Time,1,South Indian,Cash
16420,1546,4,23-11-2024,56,Female,Bangalore,2.2,17646,"Idli, Sandwich","""50,80""",17420,290,16519,41,Late,3,Continental,UPI
16421,2538,25,20-10-2024,40,Male,Chennai,4.3,14203,"Idli, Fried Rice, Noodles, Biryani","""50,170,150,200""",17421,723,16520,25,On Time,3,Chinese,UPI
16422,1546,49,06-11-2024,56,Female,Delhi,4.7,13547,"Noodles, Burger, Paneer Tikka","""150,120,220""",17422,377,16521,39,On Time,3,Fast Food,UPI
16423,1546,47,09-04-2024,56,Female,Kolkata,1.3,17994,"Momos, Sandwich","""140,80""",17423,476,16522,7,Cancelled,3,Continental,UPI
16424,3928,17,27-09-2024,37,Male,Ahmedabad,1.4,13556,"Paratha, Pasta, Fries, Sandwich","""70,180,90,80""",17424,592,16523,10,Cancelled,3,Chinese,UPI
16425,3251,8,07-11-2024,57,Male,Mumbai,4.5,12503,"Roll, Fries, Fried Rice","""110,90,170""",17425,330,16524,25,On Time,4,Fast Food,UPI
16426,1546,21,11-05-2024,56,Female,Ahmedabad,4.4,12608,"Fried Rice, Pizza, Paneer Tikka, Biryani","""170,250,220,200""",17426,745,16525,25,On Time,1,South Indian,UPI
16427,1546,7,10-07-2024,56,Female,Chennai,4.0,10292,"Paratha, Sandwich","""70,80""",17427,330,16526,60,On Time,1,Continental,Card
16428,1546,9,15-03-2024,56,Female,Chennai,3.3,15692,"Momos, Dosa, Sandwich, Biryani","""140,60,80,200""",17428,798,16527,62,Late,2,North Indian,Card
16429,1546,33,02-07-2024,56,Female,Chennai,4.8,18232,Dosa,"""60""",17429,118,16528,32,On Time,1,Italian,UPI
16430,2797,7,12-08-2024,29,Male,Chennai,2.4,14208,Noodles,"""150""",17430,124,16529,60,Late,1,Fast Food,Card
16431,2730,34,02-03-2024,40,Male,Mumbai,4.4,17839,Biryani,"""200""",17431,158,16530,56,On Time,2,Fast Food,UPI
16432,3700,12,24-11-2024,49,Male,Bangalore,1.6,18884,"Noodles, Roll, Momos","""150,110,140""",17432,571,16531,5,Cancelled,1,North Indian,Card
16433,3880,10,07-09-2024,31,Female,Hyderabad,3.3,11035,"Fries, Momos","""90,140""",17433,409,16532,60,Late,4,North Indian,UPI
16434,1546,25,15-03-2024,56,Female,Chennai,4.2,14727,Paneer Tikka,"""220""",17434,323,16533,33,On Time,4,Chinese,UPI
16435,1546,10,04-02-2024,56,Female,Hyderabad,4.5,15163,"Paneer Tikka, Momos, Sandwich","""220,140,80""",17435,583,16534,29,On Time,1,Chinese,Card
16436,1546,12,03-11-2024,56,Female,Bangalore,3.1,10416,"Noodles, Paneer Tikka","""150,220""",17436,542,16535,60,Late,2,North Indian,UPI
16437,1546,13,13-06-2024,56,Female,Ahmedabad,4.9,14719,Biryani,"""200""",17437,360,16536,42,On Time,3,North Indian,UPI
16438,1547,35,22-04-2024,54,Male,Pune,3.5,13172,"Paratha, Noodles","""70,150""",17438,275,16537,50,Late,1,Chinese,UPI
16439,1547,45,29-03-2024,54,Male,Mumbai,4.7,13933,Pizza,"""250""",17439,187,16538,33,On Time,1,Fast Food,Card
16440,3696,47,03-11-2024,41,Female,Kolkata,2.4,12536,"Idli, Paratha, Fried Rice","""50,70,170""",17440,595,16539,15,Cancelled,1,Continental,UPI
16441,1547,37,11-07-2024,54,Male,Bangalore,4.1,12444,"Noodles, Roll, Dosa","""150,110,60""",17441,525,16540,51,On Time,1,Italian,UPI
16442,1547,33,26-12-2024,54,Male,Chennai,4.6,12083,Burger,"""120""",17442,197,16541,34,On Time,2,Chinese,UPI
16443,2887,24,05-12-2024,57,Male,Ahmedabad,4.7,15260,"Momos, Pasta, Biryani, Paratha","""140,180,200,70""",17443,885,16542,41,On Time,2,North Indian,UPI
16444,3360,4,28-06-2024,23,Male,Bangalore,2.9,10256,"Paneer Tikka, Noodles, Idli, Pizza","""220,150,50,250""",17444,1245,16543,61,Late,2,Continental,Card
16445,1547,4,18-05-2024,54,Male,Bangalore,2.1,10036,"Paratha, Noodles, Pasta, Pizza","""70,150,180,250""",17445,1347,16544,75,Late,4,Continental,Cash
16446,2661,30,27-05-2024,27,Male,Bangalore,5.0,15493,"Sandwich, Pasta","""80,180""",17446,370,16545,29,On Time,4,Chinese,UPI
16447,1547,22,10-05-2024,54,Male,Kolkata,4.8,18023,"Noodles, Fries, Idli, Dosa","""150,90,50,60""",17447,530,16546,44,On Time,2,North Indian,UPI
16448,1547,50,09-10-2024,54,Male,Ahmedabad,2.6,15104,Paratha,"""70""",17448,108,16547,75,Late,1,Chinese,UPI
16449,1547,29,02-09-2024,54,Male,Chennai,2.5,13449,"Idli, Burger, Momos","""50,120,140""",17449,628,16548,10,Cancelled,3,Continental,UPI
16450,3361,46,20-01-2024,25,Male,Pune,4.1,13951,"Idli, Pasta, Paratha","""50,180,70""",17450,478,16549,26,On Time,1,North Indian,UPI
16451,1547,23,04-08-2024,54,Male,Kolkata,3.5,13941,"Paratha, Paneer Tikka","""70,220""",17451,220,16550,48,Late,2,Fast Food,UPI
16452,2342,42,23-02-2024,45,Female,Ahmedabad,4.8,10071,"Paneer Tikka, Noodles, Fried Rice","""220,150,170""",17452,415,16551,36,On Time,2,Fast Food,UPI
16453,1547,2,04-11-2024,54,Male,Pune,1.2,14029,"Sandwich, Burger, Fried Rice","""80,120,170""",17453,722,16552,15,Cancelled,2,Italian,UPI
16454,1547,21,26-08-2024,54,Male,Ahmedabad,2.1,17223,"Fried Rice, Momos","""170,140""",17454,252,16553,10,Cancelled,1,South Indian,Card
16455,1547,27,21-06-2024,54,Male,Kolkata,4.2,16875,"Pizza, Sandwich","""250,80""",17455,614,16554,33,On Time,2,Italian,UPI
16456,1547,1,22-08-2024,54,Male,Hyderabad,3.1,14328,"Burger, Roll, Pizza","""120,110,250""",17456,774,16555,53,Late,1,North Indian,UPI
16457,1547,11,21-07-2024,54,Male,Delhi,3.2,14049,"Burger, Noodles","""120,150""",17457,220,16556,62,Late,2,Fast Food,UPI
16458,1547,27,17-05-2024,54,Male,Kolkata,4.8,19515,"Momos, Biryani, Pasta","""140,200,180""",17458,1129,16557,27,On Time,1,Continental,Cash
16459,1547,46,30-12-2024,54,Male,Pune,4.2,15696,"Fried Rice, Idli","""170,50""",17459,367,16558,24,On Time,4,Chinese,UPI
16460,1547,16,27-06-2024,54,Male,Bangalore,4.7,14390,"Roll, Pizza, Dosa, Noodles","""110,250,60,150""",17460,803,16559,60,On Time,4,Chinese,Card
16461,1547,47,20-10-2024,54,Male,Kolkata,4.2,15905,"Idli, Noodles, Burger","""50,150,120""",17461,492,16560,32,On Time,1,North Indian,UPI
16462,2327,22,17-10-2024,28,Male,Kolkata,2.2,14654,Noodles,"""150""",17462,184,16561,50,Late,3,South Indian,UPI
16463,1547,24,16-09-2024,54,Male,Ahmedabad,4.3,12890,Roll,"""110""",17463,106,16562,38,On Time,2,Fast Food,UPI
16464,2717,38,05-04-2024,29,Female,Delhi,4.4,19580,"Pasta, Biryani","""180,200""",17464,562,16563,24,On Time,2,North Indian,UPI
16465,1547,7,17-03-2024,54,Male,Chennai,2.3,13536,"Paratha, Sandwich, Biryani, Idli","""70,80,200,50""",17465,606,16564,55,Late,1,North Indian,Card
16466,1547,48,08-08-2024,54,Male,Hyderabad,4.8,19006,"Biryani, Paneer Tikka, Idli","""200,220,50""",17466,595,16565,24,On Time,1,Chinese,UPI
16467,1547,37,02-07-2024,54,Male,Bangalore,4.9,15756,"Momos, Roll, Dosa","""140,110,60""",17467,600,16566,22,On Time,2,Continental,Cash
16468,1547,44,18-03-2024,54,Male,Mumbai,3.5,13235,Biryani,"""200""",17468,199,16567,63,Late,3,Fast Food,UPI
16469,1547,44,18-04-2024,54,Male,Mumbai,1.2,19678,"Biryani, Sandwich","""200,80""",17469,471,16568,8,Cancelled,2,North Indian,Card
16470,2639,13,24-03-2024,19,Female,Ahmedabad,4.1,18893,"Dosa, Noodles, Momos, Burger","""60,150,140,120""",17470,679,16569,55,On Time,1,North Indian,Cash
16471,2181,2,01-03-2024,42,Female,Pune,4.4,16674,"Pizza, Fries, Biryani, Roll","""250,90,200,110""",17471,448,16570,39,On Time,3,Fast Food,Card
16472,1547,4,12-09-2024,54,Male,Bangalore,4.4,19443,"Pizza, Noodles","""250,150""",17472,652,16571,21,On Time,3,North Indian,Cash
16473,1547,49,30-09-2024,54,Male,Delhi,4.8,18052,Momos,"""140""",17473,187,16572,42,On Time,1,Chinese,UPI
16474,1547,26,27-10-2024,54,Male,Chennai,2.7,10305,"Roll, Pasta, Pizza, Fried Rice","""110,180,250,170""",17474,1390,16573,60,Late,1,Continental,UPI
16475,1547,1,27-10-2024,54,Male,Hyderabad,4.3,12669,Paratha,"""70""",17475,118,16574,38,On Time,2,Chinese,Cash
16476,1547,26,11-01-2024,54,Male,Chennai,2.6,17957,"Noodles, Paneer Tikka, Roll","""150,220,110""",17476,765,16575,62,Late,2,North Indian,Card
16477,1547,36,28-01-2024,54,Male,Bangalore,1.0,11197,"Fried Rice, Sandwich, Paneer Tikka","""170,80,220""",17477,557,16576,6,Cancelled,2,Chinese,UPI
16478,3944,5,23-08-2024,41,Male,Chennai,4.1,13437,Fries,"""90""",17478,164,16577,35,On Time,2,North Indian,UPI
16479,1548,30,26-11-2024,20,Male,Bangalore,3.1,14163,"Burger, Paratha","""120,70""",17479,359,16578,58,Late,1,Italian,UPI
16480,1548,26,07-04-2024,20,Male,Chennai,4.2,11880,"Fried Rice, Pizza, Paratha","""170,250,70""",17480,366,16579,38,Late,2,Fast Food,UPI
16481,1548,29,23-12-2024,20,Male,Chennai,2.3,16896,"Momos, Burger, Pizza","""140,120,250""",17481,626,16580,1,Cancelled,1,Chinese,Cash
16482,1548,48,15-02-2024,20,Male,Hyderabad,4.0,15555,"Fried Rice, Sandwich, Pizza, Fries","""170,80,250,90""",17482,997,16581,24,On Time,1,Italian,UPI
16483,1548,2,15-11-2024,20,Male,Pune,4.3,14434,"Biryani, Momos, Paratha, Idli","""200,140,70,50""",17483,715,16582,16,On Time,1,North Indian,UPI
16484,3818,8,20-06-2024,57,Male,Mumbai,4.7,14515,Idli,"""50""",17484,48,16583,25,On Time,1,Fast Food,Cash
16485,1548,26,19-01-2024,20,Male,Chennai,2.9,15582,"Dosa, Pasta","""60,180""",17485,255,16584,68,Late,4,South Indian,Card
16486,2214,1,20-05-2024,30,Male,Hyderabad,4.7,14580,Paneer Tikka,"""220""",17486,211,16585,24,On Time,1,South Indian,UPI
16487,1548,11,01-08-2024,20,Male,Delhi,2.9,17617,"Dosa, Burger, Fried Rice, Momos","""60,120,170,140""",17487,372,16586,79,Late,3,Fast Food,Cash
16488,3825,15,09-08-2024,51,Female,Kolkata,4.8,15461,"Paneer Tikka, Idli, Noodles","""220,50,150""",17488,703,16587,33,On Time,3,Italian,UPI
16489,2400,21,26-07-2024,24,Female,Ahmedabad,4.7,17948,"Noodles, Fried Rice, Fries, Dosa","""150,170,90,60""",17489,1052,16588,26,On Time,3,Continental,Cash
16490,1548,1,09-12-2024,20,Male,Hyderabad,1.1,16141,"Pizza, Noodles, Dosa, Roll","""250,150,60,110""",17490,416,16589,11,Cancelled,3,Fast Food,UPI
16491,3753,18,23-12-2024,43,Male,Bangalore,4.5,14341,Roll,"""110""",17491,194,16590,30,On Time,2,North Indian,Card
16492,1548,10,11-02-2024,20,Male,Hyderabad,1.0,18190,"Dosa, Sandwich, Roll","""60,80,110""",17492,449,16591,13,Cancelled,2,Italian,UPI
16493,3744,40,07-04-2024,22,Male,Bangalore,4.8,14248,"Momos, Sandwich, Fries","""140,80,90""",17493,294,16592,42,On Time,1,South Indian,UPI
16494,1548,40,02-01-2024,20,Male,Bangalore,4.2,19196,Noodles,"""150""",17494,193,16593,57,Late,1,Chinese,Card
16495,1548,44,16-03-2024,20,Male,Mumbai,2.2,16470,"Paneer Tikka, Pasta, Biryani","""220,180,200""",17495,421,16594,8,Cancelled,2,Fast Food,UPI
16496,3457,9,30-12-2024,26,Female,Chennai,2.7,13890,"Fries, Idli, Roll, Paratha","""90,50,110,70""",17496,282,16595,78,Late,1,South Indian,UPI
16497,3463,16,19-07-2024,26,Male,Bangalore,4.1,14778,"Pizza, Roll, Paneer Tikka, Fried Rice","""250,110,220,170""",17497,1433,16596,40,On Time,2,Continental,UPI
16498,2128,30,01-03-2024,55,Male,Bangalore,4.3,17362,"Paratha, Idli, Pizza","""70,50,250""",17498,489,16597,22,On Time,2,Chinese,Card
16499,1548,28,28-12-2024,20,Male,Chennai,4.3,17738,"Sandwich, Biryani, Fries, Idli","""80,200,90,50""",17499,888,16598,42,On Time,1,Continental,Card
16500,1548,29,26-05-2024,20,Male,Chennai,2.9,12051,"Dosa, Roll, Burger, Paratha","""60,110,120,70""",17500,347,16599,51,Late,2,South Indian,Card
16501,1548,11,09-06-2024,20,Male,Delhi,3.0,11693,Fries,"""90""",17501,149,16600,37,Late,1,North Indian,UPI
16502,2849,29,22-12-2024,38,Male,Chennai,4.2,15303,"Fries, Paratha","""90,70""",17502,125,16601,7,Cancelled,1,Fast Food,Cash
16503,3806,48,08-12-2024,18,Female,Hyderabad,1.5,15535,Noodles,"""150""",17503,332,16602,3,Cancelled,2,Continental,UPI
16504,1548,22,09-02-2024,20,Male,Kolkata,5.0,19273,"Roll, Pizza","""110,250""",17504,573,16603,37,On Time,4,North Indian,UPI
16505,1548,24,22-12-2024,20,Male,Ahmedabad,4.8,19725,"Fries, Noodles, Pizza","""90,150,250""",17505,868,16604,56,On Time,1,Italian,UPI
16506,1548,10,01-04-2024,20,Male,Hyderabad,2.9,15811,"Pasta, Paneer Tikka","""180,220""",17506,728,16605,50,Late,1,Continental,UPI
16507,2022,45,18-11-2024,20,Female,Mumbai,4.5,17106,Biryani,"""200""",17507,379,16606,21,On Time,1,Italian,Card
16508,1548,45,25-10-2024,20,Male,Mumbai,4.2,12926,"Fried Rice, Paneer Tikka","""170,220""",17508,753,16607,38,On Time,3,Italian,UPI
16509,1548,19,15-11-2024,20,Male,Mumbai,1.8,16809,"Dosa, Pasta","""60,180""",17509,208,16608,14,Cancelled,2,Fast Food,UPI
16510,1548,4,29-02-2024,20,Male,Bangalore,4.6,16879,Pasta,"""180""",17510,306,16609,23,On Time,2,North Indian,UPI
16511,1549,22,31-05-2024,43,Male,Kolkata,4.4,14163,"Roll, Paneer Tikka, Momos, Idli","""110,220,140,50""",17511,674,16610,24,On Time,1,Chinese,UPI
16512,1549,46,16-10-2024,43,Male,Pune,4.7,17251,"Fried Rice, Dosa, Fries, Pasta","""170,60,90,180""",17512,1047,16611,22,On Time,2,Continental,UPI
16513,1549,33,28-01-2024,43,Male,Chennai,4.2,11845,"Pasta, Idli","""180,50""",17513,411,16612,38,On Time,4,North Indian,Cash
16514,1549,26,18-03-2024,43,Male,Chennai,4.1,17007,"Pizza, Sandwich, Roll, Momos","""250,80,110,140""",17514,1260,16613,43,On Time,4,Continental,Card
16515,1549,26,14-09-2024,43,Male,Chennai,4.6,17935,"Sandwich, Pasta","""80,180""",17515,170,16614,50,On Time,1,Fast Food,Card
16516,1549,26,29-09-2024,43,Male,Chennai,4.9,15662,Sandwich,"""80""",17516,126,16615,32,On Time,1,North Indian,Card
16517,3104,29,20-05-2024,30,Female,Chennai,2.8,11845,"Biryani, Sandwich, Dosa, Fried Rice","""200,80,60,170""",17517,471,16616,60,Late,1,South Indian,Cash
16518,1549,8,15-08-2024,43,Male,Mumbai,4.2,17985,"Fried Rice, Pasta, Paratha, Biryani","""170,180,70,200""",17518,1271,16617,37,On Time,2,Continental,UPI
16519,2916,33,17-05-2024,48,Female,Chennai,4.8,18077,"Pizza, Momos, Burger, Idli","""250,140,120,50""",17519,928,16618,30,On Time,1,Italian,UPI
16520,1549,44,20-06-2024,43,Male,Mumbai,4.0,10528,"Sandwich, Fries, Burger","""80,90,120""",17520,285,16619,29,On Time,2,South Indian,UPI
16521,1549,19,05-10-2024,43,Male,Mumbai,4.6,17181,"Noodles, Paratha, Pasta","""150,70,180""",17521,331,16620,28,On Time,1,South Indian,UPI
16522,1549,25,12-06-2024,43,Male,Chennai,4.3,18766,Pizza,"""250""",17522,236,16621,46,On Time,4,Fast Food,UPI
16523,1549,43,04-06-2024,43,Male,Ahmedabad,3.2,13968,"Burger, Pizza","""120,250""",17523,597,16622,41,Late,1,North Indian,UPI
16524,1549,20,26-04-2024,43,Male,Pune,1.1,17892,"Fries, Momos, Biryani, Dosa","""90,140,200,60""",17524,359,16623,0,Cancelled,1,Fast Food,UPI
16525,1549,18,21-03-2024,43,Male,Bangalore,5.0,18944,"Pizza, Biryani, Fries, Sandwich","""250,200,90,80""",17525,572,16624,23,On Time,1,South Indian,UPI
16526,2458,30,22-01-2024,18,Female,Bangalore,2.0,19642,"Pasta, Dosa, Paneer Tikka","""180,60,220""",17526,431,16625,1,Cancelled,4,South Indian,Card
16527,1549,20,12-07-2024,43,Male,Pune,4.2,12228,"Momos, Fries, Paneer Tikka","""140,90,220""",17527,781,16626,51,On Time,1,Italian,Card
16528,1549,28,27-04-2024,43,Male,Chennai,2.1,16065,"Roll, Pasta","""110,180""",17528,469,16627,74,Late,1,Italian,UPI
16529,1549,37,06-09-2024,43,Male,Bangalore,4.4,16414,Pasta,"""180""",17529,374,16628,56,On Time,4,Italian,UPI
16530,1549,47,20-05-2024,43,Male,Kolkata,4.2,15337,"Dosa, Pizza, Momos, Pasta","""60,250,140,180""",17530,1070,16629,63,Late,4,North Indian,Card
16531,1549,26,02-11-2024,43,Male,Chennai,4.8,12172,"Noodles, Paneer Tikka, Burger, Fried Rice","""150,220,120,170""",17531,1155,16630,42,On Time,3,Italian,Card
16532,1549,45,29-04-2024,43,Male,Mumbai,4.2,19547,Burger,"""120""",17532,245,16631,26,On Time,1,Continental,Card
16533,1549,20,15-05-2024,43,Male,Pune,2.1,14276,"Paratha, Idli","""70,50""",17533,248,16632,10,Cancelled,3,North Indian,Cash
16534,1549,6,23-11-2024,43,Male,Pune,4.2,10764,"Paratha, Roll, Paneer Tikka, Noodles","""70,110,220,150""",17534,514,16633,60,Late,2,South Indian,UPI
16535,2821,39,31-08-2024,42,Female,Kolkata,2.9,11527,"Noodles, Momos","""150,140""",17535,375,16634,66,Late,2,Chinese,UPI
16536,1549,39,11-02-2024,43,Male,Kolkata,4.5,12250,"Paneer Tikka, Roll, Fried Rice","""220,110,170""",17536,1108,16635,47,On Time,3,Continental,Card
16537,1549,4,28-01-2024,43,Male,Bangalore,5.0,15353,"Roll, Pasta","""110,180""",17537,405,16636,20,On Time,1,Chinese,UPI
16538,1549,19,16-12-2024,43,Male,Mumbai,4.8,16646,"Roll, Pasta, Pizza, Burger","""110,180,250,120""",17538,460,16637,37,On Time,2,Fast Food,UPI
16539,1549,36,02-04-2024,43,Male,Bangalore,4.2,19072,"Pasta, Roll","""180,110""",17539,452,16638,42,On Time,3,North Indian,UPI
16540,3198,32,13-07-2024,49,Male,Pune,2.1,18412,"Idli, Paneer Tikka, Noodles, Momos","""50,220,150,140""",17540,912,16639,11,Cancelled,2,North Indian,UPI
16541,1549,33,22-03-2024,43,Male,Chennai,4.4,10795,"Fried Rice, Idli, Fries","""170,50,90""",17541,224,16640,41,On Time,1,Fast Food,UPI
16542,2846,37,10-02-2024,44,Female,Bangalore,4.1,11933,"Burger, Dosa, Pasta","""120,60,180""",17542,243,16641,26,On Time,1,Fast Food,UPI
16543,1549,43,23-01-2024,43,Male,Ahmedabad,2.5,18277,"Burger, Fries, Idli","""120,90,50""",17543,501,16642,3,Cancelled,2,Italian,Cash
16544,1550,15,02-02-2024,34,Male,Kolkata,1.6,16677,Biryani,"""200""",17544,267,16643,9,Cancelled,1,Chinese,Cash
16545,1550,41,14-08-2024,34,Male,Pune,4.2,16662,"Biryani, Pizza, Pasta","""200,250,180""",17545,488,16644,46,On Time,3,Fast Food,UPI
16546,1550,14,03-12-2024,34,Male,Pune,3.2,17340,"Fries, Fried Rice, Burger, Idli","""90,170,120,50""",17546,969,16645,56,Late,4,Continental,UPI
16547,1550,3,10-05-2024,34,Male,Pune,4.5,10349,Fried Rice,"""170""",17547,244,16646,20,On Time,2,Chinese,UPI
16548,1550,44,25-07-2024,34,Male,Mumbai,4.1,17600,"Paneer Tikka, Fries, Pasta, Roll","""220,90,180,110""",17548,804,16647,32,On Time,1,Chinese,UPI
16549,1550,13,22-10-2024,34,Male,Ahmedabad,4.0,15151,"Pizza, Paneer Tikka, Roll, Sandwich","""250,220,110,80""",17549,1304,16648,29,On Time,4,Italian,Card
16550,1550,3,28-05-2024,34,Male,Pune,4.2,10904,"Burger, Pasta, Paratha, Idli","""120,180,70,50""",17550,342,16649,35,On Time,3,Fast Food,Card
16551,3449,19,28-06-2024,25,Female,Mumbai,4.2,11050,"Fries, Pasta","""90,180""",17551,544,16650,32,On Time,1,Continental,Cash
16552,2304,19,08-02-2024,21,Female,Mumbai,3.5,13382,"Sandwich, Burger, Momos, Dosa","""80,120,140,60""",17552,743,16651,70,Late,1,Continental,UPI
16553,3967,7,21-10-2024,56,Female,Chennai,4.2,14388,"Pizza, Biryani, Paratha, Paneer Tikka","""250,200,70,220""",17553,1175,16652,50,On Time,3,North Indian,Card
16554,1550,31,05-10-2024,34,Male,Bangalore,2.3,11755,"Fried Rice, Pasta","""170,180""",17554,295,16653,14,Cancelled,1,South Indian,Cash
16555,1550,27,28-01-2024,34,Male,Kolkata,1.0,15407,Noodles,"""150""",17555,395,16654,5,Cancelled,4,Continental,UPI
16556,1550,34,29-08-2024,34,Male,Mumbai,4.2,14334,"Roll, Noodles, Fried Rice, Paratha","""110,150,170,70""",17556,755,16655,37,On Time,3,North Indian,UPI
16557,3075,8,31-03-2024,44,Female,Mumbai,4.6,10093,Biryani,"""200""",17557,313,16656,35,On Time,1,North Indian,UPI
