OrderID,CustomerID,RestaurantID,OrderDate,Age,Gender,City,Rating,OrderItemID,ItemName,ItemPrice,PaymentID,Amount,DeliveryID,DeliveryTime,DeliveryStatus,ItemsPerOrder,Cuisine,PaymentMode
16563,1550,31,20-06-2024,34,Male,Bangalore,4.5,19850,"Fries, Pizza, Paratha","""90,250,70""",17563,410,16662,67,On Time,3,Chinese,UPI
16564,3050,2,04-12-2024,37,Female,Pune,4.2,19559,Momos,"""140""",17564,140,16663,38,On Time,1,Continental,Cash
16565,1550,34,12-08-2024,34,Male,Mumbai,2.9,17646,"Fries, Roll, Sandwich","""90,110,80""",17565,280,16664,32,Late,3,Fast Food,UPI
16566,1550,8,09-11-2024,34,Male,Mumbai,3.5,17547,"Paratha, Momos, Fries","""70,140,90""",17566,300,16665,35,Cancelled,3,Fast Food,UPI
16567,1550,4,27-03-2024,34,Male,Bangalore,3,18875,Paratha,"""70""",17567,70,16666,69,Late,1,Continental,Card
16568,1550,19,13-01-2024,34,Male,Mumbai,4,16245,"Idli, Paneer Tikka, Fries, Paratha","""50,220,90,70""",17568,430,16667,29,Cancelled,4,South Indian,UPI
16569,1550,37,27-01-2024,34,Male,Bangalore,5,18792,"Burger, Idli","""120,50""",17569,170,16668,24,On Time,2,South Indian,Card
16570,1550,5,14-10-2024,34,Male,Chennai,4.8,10489,"Pizza, Noodles, Biryani","""250,150,200""",17570,600,16669,35,Cancelled,3,Fast Food,UPI
16571,2802,17,21-12-2024,45,Female,Ahmedabad,3.4,13196,"Fried Rice, Dosa, Paneer Tikka","""170,60,220""",17571,450,16670,19,On Time,3,North Indian,Cash
16572,1550,22,14-06-2024,34,Male,Kolkata,4.9,12417,"Momos, Paneer Tikka, Dosa","""140,220,60""",17572,420,16671,38,On Time,3,Continental,Cash
16573,2270,30,11-09-2024,60,Male,Bangalore,5,10141,"Dosa, Idli, Momos, Pizza","""60,50,140,250""",17573,500,16672,55,Cancelled,4,Fast Food,Cash
16574,1550,16,12-05-2024,34,Male,Bangalore,2.7,18273,"Momos, Pizza, Fried Rice, Fries","""140,250,170,90""",17574,650,16673,54,On Time,4,Continental,Cash
16575,1550,43,24-06-2024,34,Male,Ahmedabad,2.5,10768,"Roll, Paratha, Burger, Biryani","""110,70,120,200""",17575,500,16674,33,Late,4,Chinese,UPI
16576,1551,47,28-02-2024,42,Male,Kolkata,4.5,17151,"Pasta, Paratha, Momos, Noodles","""180,70,140,150""",17576,540,16675,53,Cancelled,4,North Indian,UPI
16577,1551,45,03-04-2024,42,Male,Mumbai,2.8,10566,"Burger, Biryani, Dosa, Fried Rice","""120,200,60,170""",17577,550,16676,28,Late,4,South Indian,UPI
16578,1551,31,03-11-2024,42,Male,Bangalore,4,13707,"Fries, Pasta","""90,180""",17578,270,16677,45,Late,2,Chinese,Cash
16579,1551,34,06-10-2024,42,Male,Mumbai,3.8,10691,Idli,"""50""",17579,50,16678,33,Late,1,Continental,Card
16580,1551,20,17-06-2024,42,Male,Pune,3.3,13413,"Pizza, Roll, Pasta","""250,110,180""",17580,540,16679,66,On Time,3,Fast Food,Card
16581,1551,33,12-12-2024,42,Male,Chennai,3.1,14345,"Pizza, Paratha, Noodles, Burger","""250,70,150,120""",17581,590,16680,60,Cancelled,4,North Indian,UPI
16582,1551,12,10-09-2024,42,Male,Bangalore,4.1,10740,Pasta,"""180""",17582,180,16681,68,Late,1,Fast Food,UPI
16583,2414,47,25-03-2024,46,Female,Kolkata,2.6,13238,"Burger, Pasta","""120,180""",17583,300,16682,52,Late,2,Italian,Card
16584,2838,22,19-04-2024,22,Male,Kolkata,4.2,13180,Sandwich,"""80""",17584,80,16683,66,Late,1,North Indian,UPI
16585,3857,31,19-07-2024,50,Female,Bangalore,3.9,13402,"Sandwich, Fried Rice, Biryani","""80,170,200""",17585,450,16684,64,Cancelled,3,Chinese,Card
16586,1551,19,06-09-2024,42,Male,Mumbai,3.5,10939,"Momos, Paneer Tikka, Fried Rice","""140,220,170""",17586,530,16685,52,Cancelled,3,South Indian,Cash
16587,3572,2,07-12-2024,34,Female,Pune,4.9,15734,"Idli, Paneer Tikka","""50,220""",17587,270,16686,29,Late,2,South Indian,UPI
16588,1551,47,23-08-2024,42,Male,Kolkata,4.4,15607,"Paneer Tikka, Fries","""220,90""",17588,310,16687,19,Late,2,North Indian,Card
16589,1551,29,04-05-2024,42,Male,Chennai,2.8,15013,"Burger, Momos, Biryani","""120,140,200""",17589,460,16688,32,On Time,3,Fast Food,Cash
16590,1551,23,05-04-2024,42,Male,Kolkata,3.3,11847,"Roll, Noodles, Fries","""110,150,90""",17590,350,16689,26,Late,3,Italian,Cash
16591,1551,50,08-03-2024,42,Male,Ahmedabad,4.9,14589,"Sandwich, Paneer Tikka","""80,220""",17591,300,16690,67,On Time,2,North Indian,Card
16592,2555,11,21-02-2024,23,Female,Delhi,3.3,19896,Sandwich,"""80""",17592,80,16691,69,On Time,1,Italian,Cash
16593,3687,21,22-09-2024,36,Female,Ahmedabad,4.4,13585,"Idli, Pizza, Pasta","""50,250,180""",17593,480,16692,36,On Time,3,South Indian,Cash
16594,1551,22,05-11-2024,42,Male,Kolkata,2.8,13781,"Fries, Pasta, Sandwich, Idli","""90,180,80,50""",17594,400,16693,40,On Time,4,North Indian,Cash
16595,2108,8,21-02-2024,35,Female,Mumbai,4.7,13846,"Fries, Burger","""90,120""",17595,210,16694,50,Cancelled,2,Chinese,Card
16596,2284,20,01-10-2024,25,Female,Pune,3,13460,"Dosa, Momos, Paneer Tikka","""60,140,220""",17596,420,16695,48,On Time,3,North Indian,Card
16597,1551,40,10-04-2024,42,Male,Bangalore,2.7,14736,"Fried Rice, Paneer Tikka, Dosa, Momos","""170,220,60,140""",17597,590,16696,49,Cancelled,4,North Indian,Card
16598,3404,17,20-06-2024,26,Male,Ahmedabad,3,16027,"Pizza, Fries","""250,90""",17598,340,16697,52,Cancelled,2,Italian,Card
16599,2264,14,22-08-2024,31,Male,Pune,3.5,12717,Paneer Tikka,"""220""",17599,220,16698,61,Late,1,South Indian,Card
16600,2353,2,04-02-2024,38,Female,Pune,4.6,14505,Roll,"""110""",17600,110,16699,70,On Time,1,South Indian,UPI
16601,2231,7,15-06-2024,53,Male,Chennai,4.5,19133,"Momos, Dosa, Paratha","""140,60,70""",17601,270,16700,38,Late,3,Italian,Cash
16602,2861,20,21-03-2024,24,Male,Pune,3.7,11057,Paneer Tikka,"""220""",17602,220,16701,41,Late,1,Chinese,Cash
16603,2181,22,05-09-2024,42,Female,Kolkata,2.7,15583,Pizza,"""250""",17603,250,16702,52,Cancelled,1,Italian,Cash
16604,3387,26,20-11-2024,23,Female,Chennai,4.8,16599,"Fries, Fried Rice, Biryani, Paratha","""90,170,200,70""",17604,530,16703,21,Cancelled,4,Chinese,UPI
16605,1552,4,28-04-2024,36,Female,Bangalore,2.8,12945,"Noodles, Pizza, Biryani","""150,250,200""",17605,600,16704,60,Cancelled,3,Chinese,Card
16606,3127,48,17-06-2024,46,Female,Hyderabad,2.6,19311,"Noodles, Fries, Sandwich","""150,90,80""",17606,320,16705,22,Late,3,South Indian,Card
16607,3831,23,03-03-2024,44,Female,Kolkata,4.7,18430,Pasta,"""180""",17607,180,16706,64,Cancelled,1,South Indian,Card
16608,1552,6,04-08-2024,36,Female,Pune,2.7,18455,Noodles,"""150""",17608,150,16707,29,On Time,1,Italian,Card
16609,1552,34,12-04-2024,36,Female,Mumbai,4.1,17015,"Paratha, Pasta, Noodles, Sandwich","""70,180,150,80""",17609,480,16708,16,Cancelled,4,Italian,Cash
16610,1552,7,14-02-2024,36,Female,Chennai,2.6,16407,"Fries, Burger, Paneer Tikka, Biryani","""90,120,220,200""",17610,630,16709,44,Cancelled,4,Fast Food,Cash
16611,1552,21,23-11-2024,36,Female,Ahmedabad,3.2,17895,"Dosa, Noodles, Paneer Tikka, Roll","""60,150,220,110""",17611,540,16710,56,Late,4,Chinese,Cash
16612,1552,33,24-11-2024,36,Female,Chennai,4.5,17569,"Dosa, Fries, Idli","""60,90,50""",17612,200,16711,67,Late,3,North Indian,Cash
16613,3428,38,27-09-2024,19,Male,Delhi,4.9,14756,"Biryani, Dosa, Fried Rice, Idli","""200,60,170,50""",17613,480,16712,69,Late,4,Chinese,Cash
16614,3807,22,22-01-2024,54,Male,Kolkata,3.3,14645,"Fries, Burger, Pizza, Paratha","""90,120,250,70""",17614,530,16713,39,Late,4,Chinese,UPI
16615,3076,40,06-07-2024,52,Female,Bangalore,3.7,10382,"Pizza, Fries, Idli","""250,90,50""",17615,390,16714,20,Cancelled,3,Chinese,UPI
16616,1552,26,17-11-2024,36,Female,Chennai,4.1,16708,"Paneer Tikka, Paratha, Fries, Sandwich","""220,70,90,80""",17616,460,16715,15,On Time,4,Chinese,Cash
16617,1552,10,03-11-2024,36,Female,Hyderabad,3.9,11424,"Fries, Burger, Momos","""90,120,140""",17617,350,16716,25,Cancelled,3,Chinese,UPI
16618,1552,4,11-05-2024,36,Female,Bangalore,4.3,19889,Biryani,"""200""",17618,200,16717,68,Cancelled,1,Fast Food,UPI
16619,1552,31,28-10-2024,36,Female,Bangalore,3.8,16624,"Fries, Paratha","""90,70""",17619,160,16718,69,Late,2,Continental,Cash
16620,1552,5,23-11-2024,36,Female,Chennai,4.2,11532,"Pasta, Sandwich, Momos","""180,80,140""",17620,400,16719,54,On Time,3,South Indian,Card
16621,1552,13,26-12-2024,36,Female,Ahmedabad,3.6,16734,Burger,"""120""",17621,120,16720,18,Late,1,Fast Food,Card
16622,1552,23,18-03-2024,36,Female,Kolkata,3.6,18425,"Momos, Idli, Fries","""140,50,90""",17622,280,16721,17,Late,3,South Indian,Cash
16623,1552,35,31-08-2024,36,Female,Pune,2.7,13753,"Roll, Paneer Tikka, Burger, Noodles","""110,220,120,150""",17623,600,16722,68,Cancelled,4,Italian,Card
16624,1552,50,12-10-2024,36,Female,Ahmedabad,4.7,15459,"Pasta, Paratha, Fried Rice, Paneer Tikka","""180,70,170,220""",17624,640,16723,66,Cancelled,4,Italian,UPI
16625,1552,5,13-04-2024,36,Female,Chennai,4.7,10495,"Pizza, Fried Rice, Dosa, Fries","""250,170,60,90""",17625,570,16724,64,On Time,4,South Indian,Cash
16626,1552,19,02-12-2024,36,Female,Mumbai,4.1,19123,Pasta,"""180""",17626,180,16725,20,On Time,1,Italian,UPI
16627,1552,36,29-10-2024,36,Female,Bangalore,4.8,10427,Paratha,"""70""",17627,70,16726,25,Late,1,Fast Food,Card
16628,1552,18,24-06-2024,36,Female,Bangalore,3.3,15561,"Roll, Pasta, Noodles","""110,180,150""",17628,440,16727,60,Cancelled,3,Chinese,Cash
16629,1552,7,06-09-2024,36,Female,Chennai,3.4,10502,"Fries, Burger, Paneer Tikka","""90,120,220""",17629,430,16728,67,On Time,3,South Indian,Card
16630,2553,33,23-01-2024,40,Female,Chennai,4.2,16488,"Idli, Pasta","""50,180""",17630,230,16729,56,Cancelled,2,Fast Food,Cash
16631,1553,44,20-08-2024,32,Male,Mumbai,2.6,14027,"Burger, Pasta, Biryani, Noodles","""120,180,200,150""",17631,650,16730,17,Cancelled,4,Chinese,Cash
16632,1553,31,18-01-2024,32,Male,Bangalore,3.6,13499,"Burger, Roll","""120,110""",17632,230,16731,65,On Time,2,Chinese,UPI
16633,3035,34,05-09-2024,53,Female,Mumbai,4.4,13536,"Biryani, Dosa","""200,60""",17633,260,16732,33,On Time,2,Continental,Card
16634,1553,6,22-11-2024,32,Male,Pune,4.2,14835,"Fries, Roll, Momos, Fried Rice","""90,110,140,170""",17634,510,16733,34,Cancelled,4,South Indian,Cash
16635,1553,43,11-06-2024,32,Male,Ahmedabad,4.4,10625,"Pasta, Noodles","""180,150""",17635,330,16734,15,On Time,2,Chinese,Cash
16636,3187,15,17-07-2024,34,Female,Kolkata,3,10145,"Dosa, Burger","""60,120""",17636,180,16735,52,Cancelled,2,Chinese,Card
16637,1553,36,22-12-2024,32,Male,Bangalore,3.7,16809,"Idli, Burger, Pizza, Momos","""50,120,250,140""",17637,560,16736,45,Late,4,Fast Food,Cash
16638,3615,34,16-05-2024,59,Female,Mumbai,3,12854,"Dosa, Paratha, Fried Rice","""60,70,170""",17638,300,16737,53,Cancelled,3,South Indian,Cash
16639,2216,43,05-02-2024,31,Female,Ahmedabad,3.1,12457,"Biryani, Pizza, Burger","""200,250,120""",17639,570,16738,28,On Time,3,Chinese,Cash
16640,1553,12,18-04-2024,32,Male,Bangalore,3.4,19168,"Sandwich, Momos","""80,140""",17640,220,16739,47,On Time,2,South Indian,Card
16641,1553,17,05-04-2024,32,Male,Ahmedabad,4,14000,"Fries, Roll, Paratha, Momos","""90,110,70,140""",17641,410,16740,35,Late,4,Chinese,Card
16642,1553,19,19-12-2024,32,Male,Mumbai,4.3,11599,Burger,"""120""",17642,120,16741,29,Cancelled,1,Italian,Card
16643,1553,46,12-06-2024,32,Male,Pune,2.7,15455,"Momos, Fries, Roll, Fried Rice","""140,90,110,170""",17643,510,16742,48,Cancelled,4,North Indian,UPI
16644,1553,36,26-03-2024,32,Male,Bangalore,4.1,18006,"Sandwich, Biryani","""80,200""",17644,280,16743,45,Late,2,South Indian,UPI
16645,1553,35,13-07-2024,32,Male,Pune,4.3,18509,"Pasta, Sandwich, Idli","""180,80,50""",17645,310,16744,26,Cancelled,3,Fast Food,UPI
16646,1553,1,13-08-2024,32,Male,Hyderabad,2.5,13819,"Paratha, Burger, Sandwich","""70,120,80""",17646,270,16745,52,On Time,3,Italian,UPI
16647,1553,18,01-12-2024,32,Male,Bangalore,3.1,15428,"Paratha, Pizza, Momos","""70,250,140""",17647,460,16746,49,On Time,3,Italian,Cash
16648,3677,10,17-05-2024,41,Female,Hyderabad,3,19857,"Fried Rice, Paratha","""170,70""",17648,240,16747,52,Late,2,South Indian,Cash
16649,1553,16,25-01-2024,32,Male,Bangalore,4.4,16617,Burger,"""120""",17649,120,16748,61,On Time,1,Chinese,Card
16650,2754,46,11-03-2024,54,Female,Pune,4.2,15499,"Biryani, Fries, Idli","""200,90,50""",17650,340,16749,49,On Time,3,North Indian,Card
16651,2325,35,11-02-2024,30,Male,Pune,3,18309,Fries,"""90""",17651,90,16750,17,Late,1,Chinese,UPI
16652,1553,34,26-03-2024,32,Male,Mumbai,3.9,19850,"Dosa, Paneer Tikka, Pasta, Pizza","""60,220,180,250""",17652,710,16751,46,Cancelled,4,North Indian,UPI
16653,1553,35,04-05-2024,32,Male,Pune,2.8,11232,"Fries, Sandwich, Paneer Tikka, Roll","""90,80,220,110""",17653,500,16752,60,Cancelled,4,Continental,UPI
16654,1554,35,04-02-2024,35,Female,Pune,2.7,14171,"Roll, Pasta, Momos","""110,180,140""",17654,430,16753,21,Late,3,Italian,Card
16655,1554,34,02-07-2024,35,Female,Mumbai,4.9,17180,"Pizza, Roll, Burger","""250,110,120""",17655,480,16754,67,Cancelled,3,Chinese,UPI
16656,1554,28,09-08-2024,35,Female,Chennai,4.1,11006,"Fries, Noodles, Biryani, Fried Rice","""90,150,200,170""",17656,610,16755,45,Cancelled,4,Fast Food,Cash
16657,1554,42,02-09-2024,35,Female,Ahmedabad,3.1,13266,"Paratha, Pizza, Idli","""70,250,50""",17657,370,16756,52,On Time,3,Fast Food,Card
16658,2040,9,13-04-2024,45,Male,Chennai,3.5,10224,Dosa,"""60""",17658,60,16757,27,Cancelled,1,Chinese,Cash
16659,1554,26,19-03-2024,35,Female,Chennai,4.1,15829,"Fries, Noodles, Biryani","""90,150,200""",17659,440,16758,42,Late,3,South Indian,Card
16660,3830,40,09-09-2024,42,Male,Bangalore,4.3,15926,"Fries, Sandwich","""90,80""",17660,170,16759,23,Cancelled,2,Italian,UPI
16661,1554,2,29-09-2024,35,Female,Pune,3.7,14551,"Fries, Biryani, Fried Rice","""90,200,170""",17661,460,16760,49,On Time,3,Continental,Card
16662,1554,48,16-10-2024,35,Female,Hyderabad,4.3,18668,"Burger, Roll, Biryani, Fried Rice","""120,110,200,170""",17662,600,16761,36,Late,4,Chinese,Card
16663,1554,30,25-07-2024,35,Female,Bangalore,4.5,11111,"Burger, Pizza, Paneer Tikka","""120,250,220""",17663,590,16762,66,Cancelled,3,Chinese,Card
16664,1554,21,26-09-2024,35,Female,Ahmedabad,3.5,19309,"Fried Rice, Roll, Paratha","""170,110,70""",17664,350,16763,24,Cancelled,3,Chinese,Cash
16665,1554,10,24-10-2024,35,Female,Hyderabad,4.4,17212,"Pasta, Burger, Fried Rice","""180,120,170""",17665,470,16764,34,Late,3,Italian,Cash
16666,1554,32,17-09-2024,35,Female,Pune,2.6,15178,"Roll, Pasta, Momos","""110,180,140""",17666,430,16765,41,On Time,3,Fast Food,UPI
16667,1554,6,26-12-2024,35,Female,Pune,4,12533,"Fries, Dosa, Fried Rice","""90,60,170""",17667,320,16766,56,Late,3,South Indian,UPI
16668,1554,24,08-10-2024,35,Female,Ahmedabad,3.9,13014,"Sandwich, Biryani","""80,200""",17668,280,16767,18,On Time,2,Fast Food,Cash
16669,1554,50,24-09-2024,35,Female,Ahmedabad,4,15356,Idli,"""50""",17669,50,16768,15,Late,1,Chinese,Cash
16670,1554,36,17-04-2024,35,Female,Bangalore,3.7,12066,"Biryani, Idli, Sandwich","""200,50,80""",17670,330,16769,63,Cancelled,3,Chinese,Card
16671,2448,28,11-02-2024,58,Female,Chennai,3,15164,"Sandwich, Momos, Biryani","""80,140,200""",17671,420,16770,55,Cancelled,3,Continental,Card
16672,3398,11,06-04-2024,50,Male,Delhi,4.5,13461,"Fries, Biryani","""90,200""",17672,290,16771,68,Late,2,South Indian,Card
16673,1554,12,18-01-2024,35,Female,Bangalore,3.9,18954,"Fries, Fried Rice","""90,170""",17673,260,16772,31,Cancelled,2,Continental,UPI
16674,1555,45,16-10-2024,49,Female,Mumbai,4.1,13587,"Roll, Dosa","""110,60""",17674,170,16773,15,Late,2,Chinese,UPI
16675,1555,9,25-05-2024,49,Female,Chennai,3.3,14750,"Paneer Tikka, Paratha, Fried Rice, Roll","""220,70,170,110""",17675,570,16774,30,Cancelled,4,Fast Food,Cash
16676,1555,32,17-05-2024,49,Female,Pune,2.8,15113,"Pasta, Paratha, Fried Rice, Momos","""180,70,170,140""",17676,560,16775,23,On Time,4,Continental,UPI
16677,1555,35,05-10-2024,49,Female,Pune,3.9,13741,"Pizza, Biryani, Sandwich","""250,200,80""",17677,530,16776,26,Late,3,Continental,Card
16678,1555,16,23-11-2024,49,Female,Bangalore,3.5,11309,"Noodles, Paneer Tikka, Sandwich, Biryani","""150,220,80,200""",17678,650,16777,17,Cancelled,4,Chinese,Cash
16679,1555,42,30-06-2024,49,Female,Ahmedabad,2.6,17791,"Pasta, Roll","""180,110""",17679,290,16778,62,Late,2,North Indian,Cash
16680,1555,46,03-01-2024,49,Female,Pune,2.8,10016,"Momos, Burger","""140,120""",17680,260,16779,59,Cancelled,2,Chinese,UPI
16681,3091,16,12-01-2024,60,Male,Bangalore,4.9,17858,"Burger, Idli, Paratha, Sandwich","""120,50,70,80""",17681,320,16780,49,Cancelled,4,Fast Food,Card
16682,1555,42,24-04-2024,49,Female,Ahmedabad,3.6,18143,"Fries, Noodles, Dosa, Idli","""90,150,60,50""",17682,350,16781,66,Cancelled,4,South Indian,UPI
16683,1555,29,17-03-2024,49,Female,Chennai,3.9,18005,Fried Rice,"""170""",17683,170,16782,17,Cancelled,1,South Indian,Cash
16684,1555,1,08-08-2024,49,Female,Hyderabad,4.8,14253,Roll,"""110""",17684,110,16783,39,Late,1,Continental,Card
16685,1555,38,26-08-2024,49,Female,Delhi,4.9,16624,"Pizza, Fried Rice, Noodles, Paratha","""250,170,150,70""",17685,640,16784,42,Cancelled,4,South Indian,Cash
16686,3924,49,11-06-2024,24,Male,Delhi,3.6,19188,"Pasta, Paratha, Dosa, Momos","""180,70,60,140""",17686,450,16785,57,Cancelled,4,Fast Food,UPI
16687,1555,21,03-02-2024,49,Female,Ahmedabad,3.7,15782,"Burger, Paratha, Fries, Idli","""120,70,90,50""",17687,330,16786,22,Cancelled,4,Fast Food,UPI
16688,3326,7,20-01-2024,25,Female,Chennai,4.2,10027,"Idli, Noodles","""50,150""",17688,200,16787,55,On Time,2,Continental,Cash
16689,1555,39,29-05-2024,49,Female,Kolkata,3,17825,Burger,"""120""",17689,120,16788,62,Late,1,Continental,UPI
16690,2940,45,02-02-2024,23,Female,Mumbai,4,13477,Roll,"""110""",17690,110,16789,30,On Time,1,Continental,Cash
16691,1555,17,10-04-2024,49,Female,Ahmedabad,3,19592,Pizza,"""250""",17691,250,16790,19,Late,1,Italian,Card
16692,1555,20,25-05-2024,49,Female,Pune,4.5,13423,"Paratha, Paneer Tikka","""70,220""",17692,290,16791,49,Cancelled,2,Italian,Card
16693,1555,34,28-08-2024,49,Female,Mumbai,4.3,12292,"Fried Rice, Dosa, Burger","""170,60,120""",17693,350,16792,36,Late,3,Continental,Cash
16694,3599,19,26-03-2024,23,Male,Mumbai,2.8,14173,Fried Rice,"""170""",17694,170,16793,55,Late,1,Fast Food,UPI
16695,1555,20,23-04-2024,49,Female,Pune,4.6,18887,Sandwich,"""80""",17695,80,16794,30,On Time,1,North Indian,Card
16696,3240,21,18-01-2024,44,Female,Ahmedabad,4,16104,"Sandwich, Fries, Paneer Tikka, Idli","""80,90,220,50""",17696,440,16795,24,Late,4,North Indian,Card
16697,1555,7,25-07-2024,49,Female,Chennai,2.6,19493,"Fried Rice, Fries, Noodles, Burger","""170,90,150,120""",17697,530,16796,23,Late,4,South Indian,UPI
16698,1555,5,25-02-2024,49,Female,Chennai,4,18123,"Burger, Pasta","""120,180""",17698,300,16797,60,Cancelled,2,Fast Food,Cash
16699,1555,35,15-10-2024,49,Female,Pune,4,19978,"Roll, Idli","""110,50""",17699,160,16798,46,On Time,2,Chinese,Cash
16700,1555,13,22-07-2024,49,Female,Ahmedabad,4.7,18177,"Roll, Pizza, Paratha, Burger","""110,250,70,120""",17700,550,16799,51,On Time,4,Italian,Card
16701,1555,45,18-06-2024,49,Female,Mumbai,4.6,16234,Idli,"""50""",17701,50,16800,41,Late,1,North Indian,Card
16702,1556,5,05-10-2024,46,Male,Chennai,4.6,17103,"Pasta, Fried Rice","""180,170""",17702,350,16801,24,Late,2,Chinese,Card
16703,1556,38,03-11-2024,46,Male,Delhi,3.4,12776,"Idli, Burger, Fried Rice","""50,120,170""",17703,340,16802,24,Late,3,Chinese,Card
16704,2526,38,05-03-2024,22,Male,Delhi,2.5,15405,"Paneer Tikka, Momos, Noodles","""220,140,150""",17704,510,16803,35,Late,3,North Indian,Cash
16705,1556,36,01-10-2024,46,Male,Bangalore,3.1,12157,"Dosa, Fries, Momos","""60,90,140""",17705,290,16804,35,Cancelled,3,South Indian,UPI
16706,1556,48,31-07-2024,46,Male,Hyderabad,2.5,15823,Noodles,"""150""",17706,150,16805,33,Cancelled,1,Chinese,UPI
16707,1556,50,12-06-2024,46,Male,Ahmedabad,2.8,16578,"Biryani, Momos, Pasta, Noodles","""200,140,180,150""",17707,670,16806,43,Cancelled,4,Fast Food,Card
16708,3666,39,13-01-2024,52,Female,Kolkata,2.9,17165,"Pizza, Noodles, Biryani, Momos","""250,150,200,140""",17708,740,16807,49,Cancelled,4,South Indian,Cash
16709,1556,2,09-05-2024,46,Male,Pune,3.4,19066,Paratha,"""70""",17709,70,16808,53,Cancelled,1,Chinese,Cash
16710,1556,8,12-11-2024,46,Male,Mumbai,2.8,19544,"Pasta, Fried Rice","""180,170""",17710,350,16809,63,On Time,2,Continental,Card
16711,1556,29,29-11-2024,46,Male,Chennai,3.1,13791,Dosa,"""60""",17711,60,16810,70,On Time,1,North Indian,Card
16712,3627,10,05-11-2024,31,Male,Hyderabad,3.7,13106,"Fried Rice, Paneer Tikka, Pizza, Paratha","""170,220,250,70""",17712,710,16811,52,Cancelled,4,South Indian,Cash
16713,1556,28,05-06-2024,46,Male,Chennai,4.8,14419,"Momos, Pasta, Paneer Tikka","""140,180,220""",17713,540,16812,64,On Time,3,South Indian,UPI
16714,1556,26,13-08-2024,46,Male,Chennai,2.5,15998,Fries,"""90""",17714,90,16813,20,Late,1,Fast Food,UPI
16715,1556,24,04-08-2024,46,Male,Ahmedabad,3.2,12192,"Paneer Tikka, Dosa, Biryani, Fried Rice","""220,60,200,170""",17715,650,16814,68,Cancelled,4,Continental,UPI
16716,1556,38,28-07-2024,46,Male,Delhi,2.6,10411,"Pizza, Roll, Fried Rice, Sandwich","""250,110,170,80""",17716,610,16815,17,Cancelled,4,Italian,Cash
16717,1556,43,02-04-2024,46,Male,Ahmedabad,4.3,11553,"Biryani, Idli, Paneer Tikka, Momos","""200,50,220,140""",17717,610,16816,32,Late,4,Fast Food,UPI
16718,1556,36,19-02-2024,46,Male,Bangalore,2.7,10324,"Biryani, Dosa","""200,60""",17718,260,16817,17,Late,2,Chinese,Card
16719,1556,20,29-06-2024,46,Male,Pune,2.7,18966,Roll,"""110""",17719,110,16818,32,On Time,1,North Indian,UPI
16720,3889,21,11-03-2024,43,Female,Ahmedabad,4.3,15981,"Paratha, Fries, Paneer Tikka","""70,90,220""",17720,380,16819,18,Late,3,Chinese,Cash
16721,2796,15,20-05-2024,27,Female,Kolkata,3.4,17798,"Fries, Momos, Sandwich, Idli","""90,140,80,50""",17721,360,16820,60,Late,4,Fast Food,Cash
16722,1556,18,25-05-2024,46,Male,Bangalore,3.9,16398,"Pasta, Momos","""180,140""",17722,320,16821,17,Cancelled,2,South Indian,UPI
16723,1556,39,08-04-2024,46,Male,Kolkata,2.5,10879,"Pasta, Burger","""180,120""",17723,300,16822,70,On Time,2,South Indian,Card
16724,3504,29,28-01-2024,40,Male,Chennai,2.8,13458,"Noodles, Roll, Fried Rice, Burger","""150,110,170,120""",17724,550,16823,66,On Time,4,South Indian,Cash
16725,1556,24,19-10-2024,46,Male,Ahmedabad,2.9,10197,"Idli, Pizza","""50,250""",17725,300,16824,19,Cancelled,2,Continental,Cash
16726,1556,33,08-01-2024,46,Male,Chennai,3.8,18998,Pasta,"""180""",17726,180,16825,17,On Time,1,South Indian,UPI
16727,1556,30,16-09-2024,46,Male,Bangalore,3.6,11949,"Paratha, Fries","""70,90""",17727,160,16826,20,Cancelled,2,North Indian,Card
16728,1556,9,24-10-2024,46,Male,Chennai,4.2,15757,"Idli, Sandwich","""50,80""",17728,130,16827,26,Cancelled,2,Continental,Cash
16729,2736,41,20-05-2024,25,Female,Pune,3.3,12569,"Pasta, Sandwich, Burger, Biryani","""180,80,120,200""",17729,580,16828,70,On Time,4,South Indian,Card
16730,1556,18,16-11-2024,46,Male,Bangalore,2.7,10002,"Paneer Tikka, Sandwich, Burger, Noodles","""220,80,120,150""",17730,570,16829,47,Late,4,North Indian,Card
16731,2555,37,04-07-2024,23,Female,Bangalore,3.5,17441,Noodles,"""150""",17731,150,16830,32,Late,1,Fast Food,UPI
16732,1556,5,11-02-2024,46,Male,Chennai,4.5,11661,"Fried Rice, Pasta, Idli","""170,180,50""",17732,400,16831,45,On Time,3,Italian,Card
16733,1556,8,31-07-2024,46,Male,Mumbai,4,10837,Biryani,"""200""",17733,200,16832,15,Cancelled,1,North Indian,Card
16734,1556,11,10-08-2024,46,Male,Delhi,4.9,18327,"Pizza, Biryani, Burger","""250,200,120""",17734,570,16833,59,Cancelled,3,Italian,Card
16735,2519,27,02-02-2024,33,Male,Kolkata,3.8,15086,"Momos, Paratha, Noodles, Idli","""140,70,150,50""",17735,410,16834,29,Cancelled,4,North Indian,UPI
16736,1557,12,31-12-2024,42,Male,Bangalore,3.2,13205,Biryani,"""200""",17736,200,16835,68,On Time,1,Continental,Cash
